antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n'})",0.46206896551724136,0.40229885057471265,0.3218390804597701,0.6965174129353234,1.7313432835820897,0.13594926674593738,1.9694742792538158,0.7852564102564104
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})","frozenset({'mx-missile_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.4689655172413793,0.3563218390804598,0.3218390804597701,0.6862745098039216,1.9259962049335864,0.15473642489100276,2.0517241379310347,0.9053803339517625
"frozenset({'el-salvador-aid_n', 'education-spending_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'adoption-of-the-budget-resolution_y'})",0.4068965517241379,0.3931034482758621,0.3218390804597701,0.7909604519774012,2.0120923778372486,0.16188664288545382,2.903261882572228,0.8480897009966776
"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n'})","frozenset({'mx-missile_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.4459770114942529,0.367816091954023,0.3218390804597701,0.7216494845360825,1.9619845360824741,0.15780155899061962,2.271179225202214,0.8850029638411382
frozenset({'mx-missile_y'}),"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y', 'education-spending_n'})",0.47586206896551725,0.36551724137931035,0.3218390804597701,0.6763285024154589,1.8503326952875763,0.1479032897344431,1.9602676273803394,0.8767857142857143
frozenset({'el-salvador-aid_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.4781609195402299,0.34022988505747126,0.3218390804597701,0.6730769230769231,1.978300415800416,0.15915444576562293,2.018120351588912,0.9476400251730648
frozenset({'education-spending_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.535632183908046,0.3632183908045977,0.3218390804597701,0.6008583690987124,1.6542619655565813,0.12728762055753728,1.5953775800271903,0.8516973125884014
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",frozenset({'education-spending_n'}),0.3563218390804598,0.535632183908046,0.3057471264367816,0.8580645161290322,1.601965942129309,0.11488968159598359,3.271682340647857,0.5837808807733619
"frozenset({'mx-missile_y', 'education-spending_n', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",frozenset({'aid-to-nicaraguan-contras_y'}),0.31724137931034485,0.5563218390804597,0.3057471264367816,0.9637681159420288,1.7323931009701758,0.12925881886642884,12.245517241379257,0.619199513936356
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n', 'anti-satellite-test-ban_y'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.335632183908046,0.5816091954022988,0.3057471264367816,0.9109589041095889,1.5662732145757754,0.11054036200290657,4.698850574712637,0.5441891927049457
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'anti-satellite-test-ban_y'}),0.34022988505747126,0.5494252873563218,0.3057471264367816,0.8986486486486486,1.635615741264277,0.11881622407187212,4.445670498084288,0.5890073616095989
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'mx-missile_y'}),0.3586206896551724,0.47586206896551725,0.3057471264367816,0.8525641025641025,1.791620215533259,0.13509314308363057,3.555022488755621,0.6888996685261541
"frozenset({'mx-missile_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n'})",0.3701149425287356,0.4459770114942529,0.3057471264367816,0.8260869565217391,1.8523083818915285,0.14068437045844892,3.1856321839080457,0.7305032654629273
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'anti-satellite-test-ban_y'})","frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.39770114942528734,0.46206896551724136,0.3057471264367816,0.7687861271676301,1.6637908722284531,0.12198176773682123,2.3265517241379308,0.662400275497905
"frozenset({'mx-missile_y', 'education-spending_n', 'anti-satellite-test-ban_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.35172413793103446,0.4942528735632184,0.3057471264367816,0.869281045751634,1.7587779297765618,0.13190646056282201,3.86896551724138,0.6654935210366342
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'anti-satellite-test-ban_y', 'education-spending_n'})",0.3931034482758621,0.42298850574712643,0.3057471264367816,0.7777777777777777,1.8387681159420288,0.1394688862465319,2.59655172413793,0.7516233766233766
"frozenset({'mx-missile_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})",0.3563218390804598,0.4827586206896552,0.3057471264367816,0.8580645161290322,1.7774193548387096,0.13372968688069756,3.6442006269592464,0.6795112781954886
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n'})","frozenset({'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.3724137931034483,0.46206896551724136,0.3057471264367816,0.8209876543209875,1.7767643265155701,0.13366627031311928,3.004994054696787,0.6966041477319673
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'mx-missile_y', 'education-spending_n'})",0.4298850574712644,0.3931034482758621,0.3057471264367816,0.7112299465240641,1.8092691622103385,0.13675782798256042,2.1016602809706253,0.7845622119815667
"frozenset({'anti-satellite-test-ban_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y'})",0.3793103448275862,0.4413793103448276,0.3057471264367816,0.806060606060606,1.8262310606060606,0.13832738803012287,2.880387931034482,0.72890559732665
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n'})","frozenset({'mx-missile_y', 'adoption-of-the-budget-resolution_y'})",0.39080459770114945,0.41379310344827586,0.3057471264367816,0.7823529411764705,1.8906862745098036,0.14403487911216803,2.6933830382106234,0.7733011774719817
"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'mx-missile_y', 'anti-satellite-test-ban_y'})",0.4114942528735632,0.41839080459770117,0.3057471264367816,0.7430167597765363,1.7758917060593036,0.13358171488968157,2.263218390804597,0.742393092105263
"frozenset({'mx-missile_y', 'anti-satellite-test-ban_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.41839080459770117,0.4114942528735632,0.3057471264367816,0.7307692307692307,1.7758917060593036,0.13358171488968157,2.1858784893267647,0.7511961722488038
"frozenset({'mx-missile_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n'})",0.41379310344827586,0.39080459770114945,0.3057471264367816,0.7388888888888888,1.8906862745098036,0.14403487911216803,2.333088774761555,0.8036267138434319
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y'})","frozenset({'anti-satellite-test-ban_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.4413793103448276,0.3793103448275862,0.3057471264367816,0.6927083333333333,1.8262310606060606,0.13832738803012287,2.019871420222092,0.8098951081407223
"frozenset({'mx-missile_y', 'education-spending_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.3931034482758621,0.4298850574712644,0.3057471264367816,0.7777777777777777,1.8092691622103385,0.13675782798256042,2.5655172413793093,0.737012987012987
"frozenset({'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n'})",0.46206896551724136,0.3724137931034483,0.3057471264367816,0.6616915422885572,1.7767643265155701,0.13366627031311928,1.855070993914807,0.8127048390206284
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})","frozenset({'mx-missile_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.4827586206896552,0.3563218390804598,0.3057471264367816,0.6333333333333333,1.7774193548387096,0.13372968688069756,1.7554858934169277,0.8456140350877193
"frozenset({'anti-satellite-test-ban_y', 'education-spending_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'adoption-of-the-budget-resolution_y'})",0.42298850574712643,0.3931034482758621,0.3057471264367816,0.7228260869565217,1.8387681159420288,0.1394688862465319,2.1895875591615956,0.7905520774046669
"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'mx-missile_y', 'education-spending_n', 'anti-satellite-test-ban_y'})",0.4942528735632184,0.35172413793103446,0.3057471264367816,0.6186046511627906,1.7587779297765616,0.13190646056282201,1.6997476871320434,0.853041695146958
"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'anti-satellite-test-ban_y'})",0.46206896551724136,0.39770114942528734,0.3057471264367816,0.6616915422885572,1.6637908722284531,0.12198176773682123,1.7803245436105477,0.7416618469250048
"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n'})","frozenset({'mx-missile_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.4459770114942529,0.3701149425287356,0.3057471264367816,0.6855670103092782,1.8523083818915282,0.14068437045844892,2.0032410024495944,0.8305306835553614
frozenset({'mx-missile_y'}),"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.47586206896551725,0.3586206896551724,0.3057471264367816,0.642512077294686,1.791620215533259,0.13509314308363057,1.7941286113699904,0.8429956470122675
"frozenset({'mx-missile_y', 'el-salvador-aid_n', 'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})",frozenset({'aid-to-nicaraguan-contras_y'}),0.35402298850574715,0.5563218390804597,0.3471264367816092,0.9805194805194805,1.7625040249007191,0.1501757167393315,22.775478927202993,0.6697226084702222
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})",frozenset({'el-salvador-aid_n'}),0.3632183908045977,0.4781609195402299,0.3471264367816092,0.9556962025316456,1.9986915774099319,0.17344959704056018,11.778653530377666,0.7846845339135009
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n', 'anti-satellite-test-ban_y'})",frozenset({'physician-fee-freeze_n'}),0.367816091954023,0.5678160919540229,0.3471264367816092,0.9437500000000001,1.6620698380566805,0.13827454089047433,7.683269476372938,0.6301023479831428
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'anti-satellite-test-ban_y'}),0.37701149425287356,0.5494252873563218,0.3471264367816092,0.9207317073170732,1.67580875599551,0.1399867882150879,5.684173297966405,0.647320446714401
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})",frozenset({'mx-missile_y'}),0.40229885057471265,0.47586206896551725,0.3471264367816092,0.8628571428571429,1.8132505175983438,0.15568767340467699,3.82183908045977,0.7503820682628631
"frozenset({'mx-missile_y', 'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})",0.37471264367816093,0.4689655172413793,0.3471264367816092,0.9263803680981595,1.975369902562252,0.1713991280221958,7.213218390804595,0.7896620568757305
"frozenset({'mx-missile_y', 'el-salvador-aid_n', 'anti-satellite-test-ban_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n'})",0.37701149425287356,0.4850574712643678,0.3471264367816092,0.9207317073170732,1.8981909605825917,0.1642541947417096,6.4961980548187475,0.7595366682143642
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'anti-satellite-test-ban_y'})","frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.39770114942528734,0.4482758620689655,0.3471264367816092,0.8728323699421966,1.9470875944864385,0.16884661117717006,4.33855799373041,0.8075931449370609
"frozenset({'mx-missile_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})",0.3839080459770115,0.4827586206896552,0.3471264367816092,0.9041916167664671,1.8729683490162532,0.1617915180340864,5.398706896551724,0.7565236730256003
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'physician-fee-freeze_n'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.4,0.432183908045977,0.3471264367816092,0.867816091954023,2.007978723404255,0.1742528735632184,4.295652173913043,0.8366445916114791
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n'})","frozenset({'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})",0.40229885057471265,0.4528735632183908,0.3471264367816092,0.8628571428571429,1.9052936910804932,0.16493592284317612,3.989463601532568,0.794956698930209
"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y'})",0.4091954022988506,0.4413793103448276,0.3471264367816092,0.848314606741573,1.9219627808988764,0.16651605231866826,3.682758620689654,0.8119411446388539
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})","frozenset({'mx-missile_y', 'el-salvador-aid_n'})",0.42528735632183906,0.4114942528735632,0.3471264367816092,0.8162162162162163,1.9835422014192965,0.17212313383538116,3.2021636240703195,0.8627814569536425
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'mx-missile_y', 'physician-fee-freeze_n'})",0.42298850574712643,0.41379310344827586,0.3471264367816092,0.8206521739130435,1.9832427536231885,0.1720967102655569,3.2685475444096133,0.8592121579905544
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})","frozenset({'mx-missile_y', 'anti-satellite-test-ban_y'})",0.4413793103448276,0.41839080459770117,0.3471264367816092,0.7864583333333334,1.8797218406593406,0.16245739199365836,2.7236333052985704,0.83778922410269
"frozenset({'mx-missile_y', 'anti-satellite-test-ban_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.41839080459770117,0.4413793103448276,0.3471264367816092,0.8296703296703296,1.8797218406593406,0.16245739199365836,3.279644048943269,0.804675025521556
"frozenset({'mx-missile_y', 'physician-fee-freeze_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.41379310344827586,0.42298850574712643,0.3471264367816092,0.8388888888888889,1.9832427536231885,0.1720967102655569,3.5814506539833535,0.8457343202181534
"frozenset({'mx-missile_y', 'el-salvador-aid_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})",0.4114942528735632,0.42528735632183906,0.3471264367816092,0.8435754189944135,1.9835422014192967,0.17212313383538116,3.674055829228244,0.8425600165562913
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.4413793103448276,0.4091954022988506,0.3471264367816092,0.7864583333333334,1.9219627808988764,0.16651605231866826,2.766694701429773,0.858719646799117
"frozenset({'anti-satellite-test-ban_y', 'physician-fee-freeze_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n'})",0.4528735632183908,0.40229885057471265,0.3471264367816092,0.7664974619289341,1.9052936910804932,0.16493592284317612,2.5597201399300356,0.8684400912682954
"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'physician-fee-freeze_n'})",0.432183908045977,0.4,0.3471264367816092,0.8031914893617021,2.007978723404255,0.1742528735632184,3.048648648648649,0.8840657425530204
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})","frozenset({'mx-missile_y', 'el-salvador-aid_n', 'physician-fee-freeze_n'})",0.4827586206896552,0.3839080459770115,0.3471264367816092,0.719047619047619,1.8729683490162532,0.1617915180340864,2.1928696668614847,0.9011037527593819
"frozenset({'el-salvador-aid_n', 'physician-fee-freeze_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'anti-satellite-test-ban_y'})",0.4482758620689655,0.39770114942528734,0.3471264367816092,0.7743589743589744,1.9470875944864385,0.16884661117717006,2.669278996865204,0.8816225165562915
"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n'})","frozenset({'mx-missile_y', 'el-salvador-aid_n', 'anti-satellite-test-ban_y'})",0.4850574712643678,0.37701149425287356,0.3471264367816092,0.7156398104265403,1.8981909605825917,0.1642541947417096,2.1908429118773953,0.9189037369914853
